,test_redox,test_redox_true,test_true_solu,pred_test_solu,test_redox_std,test_solu_std
10051,0.511236,0.5429572,-4.0521355,-4.0373034,0.03742197,0.06273031
10052,0.38248527,0.33051145,-4.1381416,-4.140174,0.040601216,0.06945914
10053,0.9105065,1.0403014,-4.059697,-4.004938,0.05125339,0.06855762
10054,0.5448123,0.5763192,-4.029647,-4.0204597,0.035933405,0.060765706
10055,0.4783046,0.52783465,-3.4991395,-3.4815934,0.029300064,0.047090635
10056,0.12912573,0.10531145,-3.8711116,-3.8224382,0.043508586,0.063307494
10057,1.2816589,1.1698534,-3.799163,-3.8816984,0.06100183,0.06775335
10058,0.9130295,0.2989758,-3.9040468,-3.994884,0.06408222,0.07307157
10059,0.7036771,0.7560482,-2.6094475,-2.6217883,0.060648743,0.08356282
10060,0.6140634,0.73407674,-3.9778864,-3.9800804,0.04128675,0.06390406
10061,-0.031225987,-0.06401319,-4.2964234,-4.159696,0.052970182,0.078315765
10062,1.3403878,1.3445233,-3.6655993,-3.7001047,0.070955075,0.07225296
10063,0.24489875,0.18783994,-4.0727234,-3.7945025,0.0417226,0.06244801
10064,-0.039211787,-0.044135973,-3.6493998,-3.5404463,0.046306226,0.069514826
10065,0.45269662,0.43512708,-3.8159351,-3.8108873,0.032549422,0.056381054
10066,0.35429952,0.3373117,-3.1969626,-3.1758263,0.028267771,0.05210093
10067,0.5275098,0.54475313,-2.951954,-2.9472933,0.024606708,0.05044017
10068,0.28443414,0.3600868,-4.1448593,-4.1237173,0.04499818,0.072757505
10069,0.64547545,0.5949119,-3.843015,-3.8584297,0.0403788,0.058971778
10070,0.6250003,0.63372266,-4.1978593,-4.2108216,0.042692028,0.0709435
10071,0.5984938,0.58829427,-4.2553353,-4.224997,0.045332674,0.07288867
10072,0.1503676,0.307225,-4.409566,-4.3658085,0.051046662,0.08048822
10073,0.308754,0.30991587,-3.8200488,-3.7600744,0.03817711,0.05701998
10074,0.8416315,0.83130765,-3.3579473,-3.3274405,0.041265927,0.047289815
10075,0.74749756,0.7571014,-3.0227032,-2.987453,0.041771166,0.047932174
10076,0.4824287,0.51114756,-3.9641438,-3.9552135,0.035894174,0.06357507
10077,0.48798358,0.511939,-4.030017,-3.9485767,0.036951177,0.057171617
10078,0.8127016,1.1365157,-3.5935867,-3.609824,0.047897182,0.062072933
10079,0.31738836,0.32631683,-4.0166187,-4.0251174,0.044074666,0.064485595
10080,0.51443094,1.0621147,-4.2071095,-4.2029533,0.05411662,0.08066452
10081,0.5311101,0.38681298,-3.0188525,-2.9787257,0.02117368,0.044958584
10082,0.9397843,1.0193771,-3.6882043,-3.6945038,0.046968374,0.05868113
10083,0.5001888,0.60338026,-3.931659,-3.918915,0.038021658,0.057976983
10084,0.37058726,0.398441,-3.4232712,-3.3919396,0.029701672,0.04709917
10085,0.6409248,0.5615133,-3.0871994,-3.1269846,0.030266851,0.04661265
10086,0.7962154,0.7381922,-4.33199,-4.37631,0.052350573,0.081762336
10087,0.8218402,0.77858585,-3.8303568,-3.8086867,0.04204372,0.056731757
10088,0.43980017,0.3554904,-2.8108325,-2.834575,0.043543316,0.07448784
10089,0.16171989,-0.002068119,-3.9198294,-3.919644,0.04493661,0.06578921
10090,0.728293,0.69841343,-3.4850678,-3.5379047,0.03446838,0.050995637
10091,-0.019643597,0.55559576,-3.8430037,-3.8152418,0.049693674,0.07448681
10092,0.64436966,0.57684886,-3.9352005,-3.9639144,0.03673551,0.06006159
10093,0.50926137,0.6350498,-3.6573842,-3.7275274,0.031632844,0.05695592
10094,0.54598707,0.5528988,-3.6566596,-3.6456804,0.029512167,0.05110526
10095,0.46251163,0.44663334,-3.9631462,-3.9358509,0.03643383,0.059070826
10096,0.2955871,0.24520685,-2.89815,-2.9817963,0.039395764,0.060099106
10097,0.14275686,0.14099303,-3.5446343,-3.5086768,0.03998798,0.057120197
10098,0.55881304,0.71338373,-2.9359443,-2.9518402,0.022150507,0.046734616
10099,0.42947945,0.37938565,-3.6750288,-3.6263824,0.031206293,0.049742542
10100,0.6206408,0.7258945,-3.3077836,-3.226552,0.02751776,0.04893438
10101,0.7049496,0.6050849,-4.2193313,-4.231097,0.043342266,0.06961083
10102,0.50610185,0.6093282,-3.8596466,-3.8148303,0.032732405,0.056710936
10103,0.7715464,0.7743608,-3.6883109,-3.6747482,0.036379438,0.05387759
10104,0.45095783,0.40832785,-3.9153569,-3.8300872,0.033340465,0.05871612
10105,0.9690487,0.9264808,-3.295487,-3.356466,0.049617745,0.05675376
10106,0.79844004,0.7433122,-3.3203728,-3.3244436,0.037696283,0.04751285
10107,0.16303612,0.17909153,-3.6678624,-3.7125335,0.03964536,0.059431255
10108,0.89225286,0.9054834,-4.0043697,-4.068456,0.050509434,0.07255613
10109,0.12352195,0.12543827,-3.7143006,-3.7188091,0.041408613,0.06562532
10110,0.5328299,0.5279381,-4.297249,-4.3056116,0.046928346,0.07101652
10111,0.30997592,0.22356413,-3.7361865,-3.8444865,0.03884075,0.06433096
10112,0.59505486,0.5876976,-3.7301679,-3.6462624,0.029599098,0.050202984
10113,0.5218532,0.5314144,-3.6378179,-3.5768845,0.03082065,0.052076913
10114,0.6038589,0.5417883,-4.241157,-4.3010554,0.04570391,0.079697646
10115,-0.11301643,-0.1098434,-4.2504163,-4.2081647,0.0562785,0.08436893
10116,0.80291504,0.8227845,-3.3634229,-3.3763075,0.03658084,0.05493144
10117,0.95827204,0.99477565,-3.6806464,-3.6961334,0.048604798,0.054292
10118,0.64473534,0.6947119,-4.266115,-4.2531962,0.043585435,0.0705872
10119,0.4473542,0.5171807,-3.5048218,-3.4354165,0.027593212,0.047642127
10120,0.4076728,1.0021603,-4.112926,-4.057995,0.04188201,0.06730987
10121,0.5950713,0.59502757,-4.3795295,-4.374109,0.049017824,0.077419356
10122,0.483992,0.4522282,-3.718169,-3.6524706,0.03150793,0.05520615
10123,0.8207255,0.9011549,-3.0574405,-3.0770123,0.04178237,0.04626006
10124,0.9742363,0.93569195,-4.0409203,-4.0645638,0.052477583,0.07468739
10125,0.3026354,0.20737013,-4.596247,-4.533825,0.052176945,0.087456524
10126,1.0181932,1.035632,-4.2045097,-4.2076716,0.05574907,0.07560043
10127,0.34723213,0.31736752,-3.8819814,-3.9018607,0.039641805,0.06566709
10128,0.7707865,0.72344106,-3.8951907,-3.8946085,0.039927304,0.06160997
10129,-0.03372132,0.013924972,-3.7783322,-3.771794,0.046583164,0.067591354
10130,0.53048944,0.57130885,-3.79289,-3.753603,0.030496255,0.053459108
10131,1.1529802,1.2150565,-3.3582,-3.290842,0.05577885,0.06440561
10132,0.69513756,0.7278487,-3.1699772,-3.1381269,0.03373174,0.04334143
10133,0.6659189,0.7164155,-3.3962574,-3.1701725,0.03730859,0.053691294
10134,1.2135332,1.2785358,-3.8848047,-3.8077242,0.06016779,0.06527212
10135,0.23614344,0.23829702,-3.6561122,-3.6596422,0.03845301,0.05698052
10136,-0.07170189,-0.09712564,-3.6108289,-3.563275,0.048633967,0.07303303
10137,0.38780284,0.39056316,-4.044587,-4.093804,0.042316824,0.06755013
10138,1.1065397,1.172453,-3.0342827,-3.095672,0.055845983,0.063291766
10139,0.6138739,0.57072437,-4.604429,-4.6443305,0.054458812,0.08840412
10140,0.5859951,0.530002,-4.5536,-4.4799147,0.05404686,0.0852537
10141,0.98637563,1.0227377,-3.2919426,-3.2650952,0.049419172,0.05294695
10142,0.5089857,0.5050352,-4.1336794,-4.1427135,0.04065198,0.06632099
10143,0.7132863,0.80307776,-3.5765824,-3.5635073,0.03458977,0.053680815
10144,0.6644043,0.69525373,-3.4719584,-3.484131,0.036940932,0.05146439
10145,0.53587896,0.43402517,-4.0229926,-4.041504,0.04183248,0.065825514
10146,0.6349797,0.62447506,-3.9854136,-3.8990793,0.03524789,0.057643835
10147,0.4723917,0.47217846,-3.9764056,-3.9574049,0.034345888,0.056025125
10148,-0.0720256,-0.10730472,-3.97355,-3.922056,0.050626203,0.07714999
10149,0.20420222,0.21757966,-4.162122,-4.15818,0.04955167,0.08164029
10150,0.43412736,0.50188774,-2.9706283,-2.925768,0.032284196,0.054260284
10151,0.58415556,0.6037029,-3.2014492,-3.2036703,0.030874817,0.050845295
10152,0.21944222,0.15267584,-4.282926,-4.2784224,0.051481385,0.07667575
10153,0.48219368,0.49833235,-3.992541,-3.966701,0.036267586,0.05924119
10154,0.98077416,0.9163261,-3.867082,-3.8888984,0.05528083,0.06754531
10155,0.8294744,0.7930509,-3.2292113,-3.2418265,0.043632705,0.047302697
10156,0.2952767,0.25810117,-3.7268667,-3.7702715,0.03890686,0.05940888
10157,0.57708234,0.6476702,-2.9930418,-3.0065773,0.0225419,0.043037944
10158,0.5815564,0.671742,-3.4349365,-3.3538587,0.025432602,0.0472532
10159,-0.011249724,-0.005580876,-4.089136,-3.9916036,0.052199338,0.08063637
10160,0.9277063,0.89440334,-4.6865377,-4.641148,0.06581304,0.09061237
10161,0.5866963,0.51113534,-4.3516555,-4.2632732,0.04298855,0.07339061
10162,0.61183536,0.5928907,-3.694752,-3.6858077,0.030876873,0.05228593
10163,0.39830703,0.37367514,-4.264783,-4.212182,0.0436297,0.07055194
10164,0.6954284,0.6954181,-3.5013072,-3.509174,0.031684134,0.053625803
10165,-0.02290348,-0.119845934,-4.4543977,-4.4994197,0.056912873,0.09771547
10166,0.6770868,0.58070254,-4.2758684,-4.1994877,0.04266169,0.06809376
10167,0.29689416,0.2637569,-3.9899337,-4.080932,0.04546333,0.069203444
10168,0.3085319,0.334079,-3.1641116,-3.1490903,0.03663005,0.061111763
10169,0.72020537,0.6674135,-3.83769,-3.7795334,0.03643507,0.055190004
10170,0.043262154,0.14530939,-3.3216233,-3.3113863,0.0494085,0.06939146
10171,0.8531042,0.93496746,-2.914143,-2.9181123,0.04913467,0.061942145
10172,-0.12200191,-0.13688615,-3.777291,-3.773374,0.05157374,0.07787209
10173,0.8116809,0.79111487,-3.6086261,-3.6338286,0.03946842,0.056688897
10174,0.21429518,0.24781251,-4.522821,-4.3932815,0.05688488,0.08660979
10175,0.53462976,0.5746572,-3.5631495,-3.5366073,0.026843151,0.04870395
10176,0.36472294,0.3842195,-4.0914965,-4.0757055,0.043832075,0.06875565
10177,0.80082756,0.7704767,-3.725536,-3.680061,0.042880125,0.056569137
10178,0.072590634,0.03777154,-3.9017334,-3.9378018,0.04683471,0.072226346
10179,0.49084443,0.45522347,-3.1968987,-3.2419498,0.024169328,0.045146585
10180,-0.06687857,-0.14107467,-4.2196608,-4.1625395,0.053940363,0.07904282
10181,0.5546191,0.5428841,-4.4242563,-4.397968,0.04978765,0.07557885
10182,1.3904586,1.3003856,-4.138531,-4.13637,0.07213753,0.07889586
10183,1.1991099,1.2238172,-3.76801,-3.8113868,0.058730103,0.069051474
10184,0.4756181,0.47455886,-3.2064378,-3.2734187,0.02533045,0.049118713
10185,0.3272061,0.21242315,-3.518941,-3.5250812,0.03279698,0.062408887
10186,0.87141645,0.8240995,-3.9083574,-3.922843,0.04457679,0.05947772
10187,0.536455,0.46290648,-3.5200925,-3.5708234,0.032712936,0.05456495
10188,0.47184026,0.5198777,-4.0488796,-3.9939246,0.038485467,0.057830945
10189,0.83588076,0.8719083,-3.6386175,-3.424921,0.043308996,0.054194503
10190,0.5960157,0.6276895,-4.3586526,-4.3719234,0.047497585,0.07299005
10191,1.0528119,0.9958837,-4.103766,-4.119059,0.061215002,0.07524899
10192,0.43998736,0.4324362,-3.7195315,-3.6790931,0.032372735,0.054823797
10193,0.9095958,0.96401924,-3.7987,-3.8052247,0.045727674,0.06178391
10194,0.78666717,0.79487723,-4.3032713,-4.4038024,0.05100694,0.078693375
10195,0.30741704,0.29524386,-4.0448127,-3.993434,0.040760674,0.06156458
10196,0.70140535,0.6515726,-3.507001,-3.4356024,0.031679444,0.04920592
10197,0.89168066,0.80561036,-3.2514613,-3.2649474,0.044202205,0.048403744
10198,0.7562157,0.92985356,-3.5614662,-3.5836914,0.041584566,0.05997318
10199,1.2419616,1.4800719,-3.2824774,-3.3005667,0.0579278,0.07121978
10200,0.5292671,0.7345516,-3.4708562,-3.4583352,0.027161287,0.047556896
10201,0.84972715,1.0103914,-3.1712983,-3.0385263,0.058770627,0.06901837
10202,0.60193545,0.5005119,-3.5969849,-3.5453184,0.041045085,0.05364657
10203,0.915172,0.97954965,-3.476153,-3.473765,0.04144529,0.05359703
10204,0.04128845,0.017035924,-3.8534312,-3.8620713,0.044495124,0.068796135
10205,-0.25281286,-0.34620264,-3.7373254,-3.721147,0.05914619,0.0837728
10206,0.007638213,-0.12046082,-3.998364,-3.9143374,0.05103577,0.07569361
10207,1.1422518,1.1863579,-3.911649,-3.9135642,0.05836562,0.06514019
10208,0.43043268,0.78928244,-3.3088646,-3.3730955,0.045964275,0.055219654
10209,0.53950137,0.52303123,-3.8105376,-3.8511398,0.036657695,0.056610733
10210,0.6361457,0.7701784,-3.5034459,-3.4785578,0.027864447,0.04847005
10211,0.28948796,0.22515309,-4.0847087,-4.070208,0.042904537,0.06808045
10212,0.46825996,0.49025363,-3.2292778,-3.2360244,0.026995659,0.04994043
10213,0.49510592,0.4696276,-3.8944936,-3.892465,0.03360353,0.057552997
10214,1.1891237,1.2816042,-3.0171683,-3.0971682,0.06292336,0.07355017
10215,0.8315953,0.2797378,-3.1404223,-3.080737,0.048239656,0.05416165
10216,1.0145557,1.0347066,-3.915958,-3.9187899,0.051778253,0.063307755
10217,0.36987454,0.48774537,-3.536644,-3.5517554,0.03590763,0.055228427
10218,0.511033,0.45244735,-4.4479256,-4.4366326,0.049784478,0.07634337
10219,0.87139314,0.9373235,-3.504185,-3.463341,0.04225589,0.051275272
10220,0.92999494,0.9445499,-3.956677,-4.013582,0.055349447,0.07616051
10221,1.1956394,1.1257765,-3.8748355,-3.926276,0.06231125,0.06786327
10222,0.693075,0.73492295,-4.345868,-4.3113465,0.044308826,0.072240345
10223,0.36690104,0.3818513,-3.6557896,-3.6540363,0.037012268,0.051462814
10224,-0.20604748,0.39338797,-4.1480174,-4.0236983,0.06148571,0.08885466
10225,0.91806006,0.9215435,-3.6030612,-3.6432593,0.043316208,0.0569416
10226,0.53975356,0.60918814,-3.3434787,-3.2954807,0.024929853,0.04541909
10227,0.7606839,0.87698567,-2.8789477,-2.8387759,0.046092775,0.05971406
10228,0.114898294,0.105488,-4.23872,-4.060876,0.046166867,0.07426909
10229,0.3545934,0.34065402,-3.9564984,-3.9177203,0.0396538,0.061210413
10230,1.5023099,1.5522813,-3.734467,-3.797419,0.07964113,0.08193516
10231,1.0348148,1.058468,-3.6093915,-3.6067257,0.044763714,0.058465153
10232,0.46037373,0.2846447,-3.6858115,-3.696559,0.04132073,0.06195289
10233,0.8138711,0.7995589,-3.9087672,-3.957138,0.043350466,0.060794644
10234,0.8348116,0.90938586,-3.8119142,-3.8153281,0.04533622,0.065191336
10235,-0.16724986,-0.15077281,-4.0731773,-4.0574293,0.056569524,0.08210552
10236,0.5137304,0.48777583,-4.790867,-4.8055744,0.06044799,0.09758503
10237,0.24448755,0.30286598,-3.6575954,-3.600325,0.039608795,0.054963116
10238,0.65740585,0.69717145,-3.6753688,-3.733422,0.03200671,0.052737657
10239,0.48542967,0.46312565,-4.2541623,-4.256513,0.040629003,0.070575505
10240,0.4220096,0.3209168,-3.6567001,-3.667909,0.035999425,0.05501255
10241,0.5782686,0.53881735,-3.5246253,-3.4715207,0.029605564,0.046943545
10242,0.74811447,0.62628925,-4.216931,-4.2671065,0.04585603,0.07747581
10243,0.71924955,0.78168464,-3.535674,-3.474838,0.030084305,0.050106097
10244,0.44883928,0.46989545,-3.7882922,-3.7841473,0.03519979,0.055906706
10245,1.1098062,1.134872,-3.5875182,-3.5653079,0.044262223,0.05704301
10246,0.28211534,0.28315926,-4.1973205,-4.158041,0.045545395,0.06924343
10247,0.50888795,0.489657,-4.049523,-4.087511,0.042829115,0.06740568
10248,-0.08315447,0.033601284,-3.5959048,-3.4413195,0.054477263,0.07757
10249,0.57829314,0.4532692,-4.2231236,-4.259523,0.057475522,0.07764571
10250,0.8079768,0.85327303,-3.1907892,-3.265239,0.0322991,0.057372034
10251,0.5134605,0.50831664,-4.1512146,-4.0936766,0.046325512,0.0703425
10252,1.2716659,1.3375465,-3.351519,-3.3683186,0.05306233,0.06173758
10253,0.39941174,0.45230123,-3.439295,-3.3080056,0.028717289,0.045455974
10254,0.46022826,0.3822957,-3.723229,-3.76827,0.041087925,0.06395645
10255,1.0815268,1.1436021,-4.2041583,-4.2770543,0.05453579,0.079831615
10256,-0.14320815,-0.29717016,-4.3997,-4.294551,0.055990916,0.07919574
10257,0.47758442,0.50153464,-4.04769,-4.0523434,0.042629186,0.06415564
10258,0.5563126,0.579211,-3.401991,-3.408374,0.02768676,0.05256675
10259,0.48752594,0.4427066,-3.9142566,-3.888078,0.03803869,0.059077445
10260,0.94865793,0.942754,-3.4698005,-3.4014542,0.035789683,0.04988133
10261,0.5492101,0.6415092,-2.9740167,-2.974928,0.034271218,0.049278833
10262,0.37254056,0.5010598,-3.8101814,-3.718773,0.03520272,0.056073632
10263,0.46281695,0.42261022,-3.8526988,-3.879639,0.039071422,0.056554854
10264,0.047465477,0.010747053,-3.456318,-3.4374871,0.03522628,0.05888241
10265,0.09788339,0.042307075,-4.0419016,-4.1078906,0.04618572,0.069926634
10266,0.7520398,0.7449559,-3.4651256,-3.4938703,0.032801174,0.0501401
10267,0.4618641,0.5774272,-3.33184,-3.2538538,0.030307746,0.05074722
10268,0.38053828,0.46453807,-3.9283102,-4.0225253,0.049120333,0.07567223
10269,0.48426706,0.4981558,-3.3000822,-3.3108182,0.028838228,0.05498951
10270,0.93882096,0.33806053,-3.379498,-3.423485,0.043528073,0.060092587
10271,0.24627426,0.27414906,-3.8775315,-3.8998892,0.03999318,0.06462736
10272,0.7436382,0.69855344,-4.07618,-4.1964216,0.046003573,0.075014174
10273,0.49965653,0.48836637,-4.2902637,-4.253058,0.04799704,0.07060247
10274,0.8927707,0.94439775,-3.2685933,-3.2598865,0.038641676,0.047555536
10275,-0.21122222,-0.20151602,-4.147574,-4.1273108,0.054053914,0.08126026
10276,0.18124062,0.15520234,-3.7028806,-3.6061366,0.03534717,0.05423326
10277,0.35151383,0.35844913,-3.9196851,-3.9024506,0.045038857,0.07414358
10278,0.309651,0.24702716,-3.352785,-3.3543427,0.029150264,0.05071591
10279,0.5925411,0.5647277,-4.0497646,-4.063621,0.041883595,0.06068541
10280,0.3968998,0.3913972,-3.686692,-3.6725922,0.035677817,0.05264142
10281,0.2553887,0.16287927,-3.443013,-3.3890853,0.032398302,0.055471204
10282,0.4638812,0.48557198,-3.5360677,-3.5796268,0.033440836,0.055965297
10283,0.041877735,-0.009738957,-4.032805,-4.02821,0.044798095,0.06807447
10284,0.64280885,1.0134413,-3.5840964,-3.57462,0.03808436,0.054554928
10285,0.4293139,0.38855413,-3.3417547,-3.2760034,0.028270418,0.046614517
10286,0.8370633,0.7840407,-3.7307186,-3.7817194,0.037081238,0.059108928
10287,0.50580764,0.49145904,-4.0173883,-4.0250034,0.039394815,0.06338659
10288,0.36909297,0.365706,-3.3344214,-3.2613142,0.030019874,0.048309404
10289,0.5490139,0.5427684,-3.469164,-3.4471908,0.030689798,0.046037104
10290,0.6164711,0.5014068,-3.634606,-3.6311958,0.032101884,0.05180446
10291,0.6317983,0.68150103,-3.3724682,-3.3719578,0.027279375,0.04732804
10292,0.6246915,0.57068783,-4.0279474,-3.8238773,0.0349301,0.0582012
10293,0.9998941,1.0898331,-3.8159614,-3.842952,0.04888313,0.06072861
10294,0.68241453,0.68274295,-3.4495392,-3.4466302,0.032230213,0.04920216
10295,0.556625,0.59243405,-3.318368,-3.2530994,0.031513877,0.05318382
10296,0.6198458,0.62283736,-3.6449254,-3.651597,0.033228222,0.051522724
10297,0.40456304,0.45723858,-3.8072212,-3.7645352,0.037750177,0.056533657
10298,0.38406658,0.054056853,-4.143306,-4.0895295,0.046580933,0.06953589
10299,1.2051412,1.0079622,-4.332909,-4.340542,0.06665208,0.08812704
10300,0.17368744,0.06793133,-3.7953606,-3.822732,0.040875178,0.061882086
10301,0.43191573,0.3346269,-2.944714,-2.9638586,0.027334465,0.055789046
10302,0.53279173,0.48044592,-4.0233836,-4.0144567,0.04071492,0.06948359
10303,0.51830894,0.95272,-4.4949307,-4.4699755,0.055975396,0.08712674
10304,1.2065177,1.2057724,-4.0073566,-3.9153411,0.056107655,0.06996097
10305,0.94653845,0.962686,-4.6337504,-4.571231,0.058781352,0.091679744
10306,0.34613854,0.35460764,-3.0552928,-3.0417938,0.0324935,0.05988133
10307,0.4784837,0.49177563,-3.2990005,-3.3195755,0.028877467,0.046827123
10308,0.4116953,0.3852727,-3.0965192,-3.1264908,0.03310795,0.049990308
10309,0.9158718,0.8797009,-3.0235991,-2.9372494,0.05612111,0.06759001
10310,0.49269494,0.34052008,-3.2973967,-3.3187962,0.028027497,0.046214107
10311,0.7024514,0.6797416,-4.020746,-4.0384173,0.04254266,0.06701239
10312,0.62364286,0.5724047,-3.6806796,-3.718994,0.034260172,0.05898122
10313,0.9039792,0.94569445,-3.979609,-3.9845083,0.046430122,0.064988844
10314,0.39900014,0.371173,-3.5481586,-3.5601685,0.02998305,0.048519805
10315,0.6139002,0.64245284,-4.137029,-4.0995326,0.043094978,0.06423836
10316,0.5731468,0.5656166,-3.4061701,-3.4343586,0.028035529,0.046970636
10317,1.1376073,1.139237,-3.071662,-3.0294175,0.049921006,0.05734522
10318,0.6728164,0.79576004,-3.8782911,-3.8219442,0.042317905,0.07268081
10319,0.6686525,0.65702134,-3.7765238,-3.7915308,0.036868688,0.057071555
10320,0.85495645,0.89331967,-3.5585954,-3.5174143,0.04011847,0.05603788
10321,0.61578417,0.6720951,-3.3657024,-3.4121575,0.027961073,0.046287388
10322,0.7016313,0.7480669,-3.8941302,-3.9620273,0.04222874,0.07465788
10323,0.71640974,0.8156494,-4.3542647,-4.1517725,0.04879521,0.071831994
10324,0.21716818,0.22241351,-3.9604568,-3.9397967,0.04106157,0.061844513
10325,0.6636488,0.6655506,-3.4236772,-3.3864243,0.03455882,0.045962453
10326,0.9645693,0.9230655,-3.5605276,-3.6090446,0.04235069,0.05821579
10327,0.70855933,0.73310876,-3.9824102,-4.048645,0.0421637,0.06828471
10328,0.81702334,0.82694864,-3.6493232,-3.6077845,0.036595587,0.05159466
10329,1.2929813,1.2259845,-4.2544327,-4.3244047,0.0605867,0.08905173
10330,0.2023086,0.28678158,-4.2273574,-4.171059,0.049103968,0.06790047
10331,0.091122724,0.030179845,-2.1477044,-2.1577218,0.12303168,0.1805301
10332,0.48517212,0.5881238,-3.8973515,-3.8665285,0.04005876,0.063288644
10333,0.33339918,0.34033743,-3.4112084,-3.4023874,0.031272296,0.054541755
10334,0.23171274,0.21150386,-4.1781178,-4.149501,0.046030305,0.06748484
10335,0.443667,0.49945864,-3.8487566,-3.8779535,0.040410843,0.060442574
10336,0.4356138,0.67119414,-3.3175182,-3.3750443,0.030458065,0.049085774
10337,0.278454,0.26230794,-3.2654262,-3.2498257,0.030436574,0.05234192
10338,0.58022857,0.5660671,-3.6735287,-3.6653106,0.031697713,0.05109658
10339,0.7426577,0.7575945,-3.3984227,-3.4077497,0.034949776,0.047475103
10340,0.3509249,0.31749538,-4.344501,-4.295076,0.051393896,0.070730135
10341,0.28310132,0.210475,-3.8033473,-3.8535068,0.040928688,0.061608974
10342,0.478025,0.45245343,-4.042063,-4.01883,0.04073711,0.061333414
10343,0.60556144,0.48545632,-3.3605244,-3.3763502,0.031490136,0.048659533
10344,0.41055238,0.76685435,-3.596063,-3.5534463,0.035520725,0.060235463
10345,0.49892807,0.43101162,-3.5106435,-3.3769217,0.03637525,0.05347731
10346,0.11743764,0.06717034,-4.0874715,-4.070822,0.047415745,0.0694316
10347,0.60798335,0.92459965,-3.4947433,-3.5622246,0.035670318,0.05408685
10348,0.5454241,0.53956616,-3.8309455,-3.7370787,0.035883136,0.05195438
10349,0.109854944,0.18822956,-3.5643766,-3.479966,0.034757975,0.056221798
10350,0.7077504,0.7257606,-4.5085077,-4.5075955,0.05374366,0.078155674
10351,0.5421566,0.57295257,-3.2266884,-3.2029471,0.025762029,0.05143728
10352,0.5117542,0.5765993,-3.68474,-3.7218115,0.041653298,0.062388998
10353,0.23510784,0.22389896,-4.1792674,-4.141601,0.045078304,0.067806706
10354,0.08529758,0.05930468,-4.4651046,-4.5403767,0.060913786,0.087188385
10355,0.6491963,0.60791576,-3.8394055,-3.9122725,0.03770471,0.061908856
10356,0.54263175,0.54717004,-4.3982406,-4.3281636,0.05118388,0.0741057
10357,0.44158638,0.25765067,-4.0881567,-4.169895,0.046496153,0.06883758
10358,0.49807823,0.56056964,-3.0001853,-3.0224023,0.030388715,0.04828684
10359,0.3645131,0.2595136,-3.3514452,-3.386975,0.03664726,0.04663145
10360,0.2642035,0.39417332,-3.4320228,-3.3541918,0.03655162,0.057327673
10361,0.6672973,0.74504113,-3.4787652,-3.536137,0.03164818,0.048508458
10362,0.51244485,0.5360169,-3.8472228,-3.7991452,0.038247477,0.059264
10363,0.096990086,0.07398277,-3.7450037,-3.8024244,0.038539495,0.065555006
10364,0.49853137,0.5332225,-3.3511305,-3.189678,0.028436882,0.04449313
10365,0.87773275,1.0456954,-3.4840646,-3.5246165,0.037114043,0.05745247
10366,0.7085602,0.6814645,-4.2531867,-4.1997356,0.045526415,0.07397619
10367,0.6966105,0.7017313,-3.2510889,-3.197298,0.036496807,0.049620785
10368,0.8863014,0.9075777,-3.8196661,-3.9743872,0.04432168,0.0672761
10369,0.24322696,0.22722909,-3.9555283,-3.925592,0.040140178,0.05647878
10370,0.26063955,0.26747054,-3.6351883,-3.5642393,0.034732554,0.050254513
10371,0.5641083,0.39643806,-3.3833728,-3.3891735,0.02882649,0.052496113
10372,0.57340765,0.5526553,-3.6684456,-3.6085901,0.03551251,0.057741206
10373,1.1819481,1.1970667,-3.2312772,-3.2313623,0.054129686,0.05657132
10374,0.9093168,0.9518068,-4.122881,-4.121787,0.04583518,0.066825174
10375,0.3119053,0.28935072,-3.7061164,-3.7098184,0.034351654,0.056538746
10376,0.56424624,0.5454228,-3.5456834,-3.583577,0.032640442,0.04933714
10377,0.523943,0.5099908,-2.9794002,-3.0041637,0.028856417,0.049513932
10378,0.945918,0.95343834,-4.1351814,-4.149885,0.05259087,0.0767553
10379,0.46029118,0.47596517,-3.4896197,-3.4883347,0.03166761,0.050348856
10380,1.1356391,1.0643855,-3.4246614,-3.3673217,0.04377465,0.050833263
10381,0.46859118,0.3981366,-3.425293,-3.389032,0.025951488,0.048777066
10382,0.4728121,0.46485463,-4.118085,-4.0196004,0.04113858,0.06659891
10383,0.5879175,0.6377651,-2.9001217,-2.9229815,0.027592393,0.049442235
10384,-0.06572117,-0.014925906,-3.786669,-3.7890313,0.042929787,0.065683626
10385,0.5284386,0.29945675,-2.9561198,-2.9068308,0.021769544,0.042797454
10386,0.5564652,0.03960402,-3.512061,-3.4690542,0.040334694,0.05276745
10387,0.6151337,0.5260935,-3.9749086,-4.026712,0.0417757,0.06352354
10388,0.94120085,1.025392,-3.112067,-3.135847,0.03774578,0.047385845
10389,0.34907132,0.3563305,-4.2914753,-4.220648,0.049018778,0.07320494
10390,0.6708542,0.68057567,-4.0456834,-3.999443,0.041375194,0.06154517
10391,0.37030816,0.40584397,-5.059118,-4.991473,0.07304439,0.103289895
10392,0.34092784,0.4096611,-3.9520416,-3.9660103,0.04090766,0.05726444
10393,0.94087875,0.96701455,-3.0174983,-3.0273798,0.046136092,0.05970169
10394,0.46786523,0.446956,-4.075644,-4.050942,0.044297714,0.06529964
10395,0.34189865,0.3337259,-3.5214612,-3.5475802,0.03158036,0.05151978
